Date of Purchase,Purchaser Name,Head Quarter City,Head Quarter State/ Province,Country,Denomination
12-Jul-23,AMD ENGINEERING CONSULTANTS,Marlique,Petion-ville,Haiti,1000000
12-Jul-23,AMD ENGINEERING CONSULTANTS,Marlique,Petion-ville,Haiti,1000000
12-Jul-23,AMD ENGINEERING CONSULTANTS,Marlique,Petion-ville,Haiti,100000
12-Jul-23,AMD ENGINEERING CONSULTANTS,Marlique,Petion-ville,Haiti,1000000
12-Jul-23,AMD ENGINEERING CONSULTANTS,Marlique,Petion-ville,Haiti,1000000
12-Jul-23,AMD ENGINEERING CONSULTANTS,Marlique,Petion-ville,Haiti,100000
12-Jul-23,AMD ENGINEERING CONSULTANTS,Marlique,Petion-ville,Haiti,100000
12-Jul-23,AMD ENGINEERING CONSULTANTS,Marlique,Petion-ville,Haiti,1000000
12-Jul-23,AMD ENGINEERING CONSULTANTS,Marlique,Petion-ville,Haiti,100000
12-Jul-23,AMD ENGINEERING CONSULTANTS,Marlique,Petion-ville,Haiti,100000
10-Jan-22,ANANT UDYOG LLP,Kolkata,West Bengal,India,10000000
10-Jan-22,ANANT UDYOG LLP,Kolkata,West Bengal,India,10000000
08-Apr-22,ANANTPURA WIND ENERGIES PVT LTD,Hyderabad,Telangana,India,10000000
07-Oct-21,ANBEE CONSTRUCTIONS LLP,Mumbai,Maharashtra,India,10000000
07-Oct-21,ANBEE CONSTRUCTIONS LLP,Mumbai,Maharashtra,India,10000000
07-Jan-22,ANBEE CONSTRUCTIONS LLP,Mumbai,Maharashtra,India,1000000
07-Jan-22,ANBEE CONSTRUCTIONS LLP,Mumbai,Maharashtra,India,10000000
07-Jan-22,ANBEE CONSTRUCTIONS LLP,Mumbai,Maharashtra,India,1000000
07-Jan-22,ANBEE CONSTRUCTIONS LLP,Mumbai,Maharashtra,India,1000000
07-Jan-22,ANBEE CONSTRUCTIONS LLP,Mumbai,Maharashtra,India,1000000
07-Jan-22,ANBEE CONSTRUCTIONS LLP,Mumbai,Maharashtra,India,10000000
07-Jan-22,ANBEE CONSTRUCTIONS LLP,Mumbai,Maharashtra,India,1000000
15-Nov-22,ANGEL FIBERS LIMITED,Jamnagar,Gujarat,India,100000
15-Nov-22,ANGEL FIBERS LIMITED,Jamnagar,Gujarat,India,100000
15-Nov-22,ANGEL FIBERS LIMITED,Jamnagar,Gujarat,India,100000
15-Nov-22,ANGEL FIBERS LIMITED,Jamnagar,Gujarat,India,1000000
15-Nov-22,ANGEL FIBERS LIMITED,Jamnagar,Gujarat,India,100000
15-Nov-22,ANGEL FIBERS LIMITED,Jamnagar,Gujarat,India,100000
15-Nov-22,ANGEL FIBERS LIMITED,Jamnagar,Gujarat,India,100000
15-Nov-22,ANGEL FIBERS LIMITED,Jamnagar,Gujarat,India,100000
15-Nov-22,ANGEL FIBERS LIMITED,Jamnagar,Gujarat,India,100000
15-Nov-22,ANGEL FIBERS LIMITED,Jamnagar,Gujarat,India,1000000
15-Nov-22,ANGEL FIBERS LIMITED,Jamnagar,Gujarat,India,100000
11-Apr-23,ANIMALA WIND POWER PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
11-Apr-23,ANIMALA WIND POWER PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
18-Apr-19,ANJANI ROADLINES,Surat,Gujarat,India,1000000
18-Apr-19,ANJANI ROADLINES,Surat,Gujarat,India,1000000
18-Apr-19,ANJANI ROADLINES,Surat,Gujarat,India,1000000
18-Apr-19,ANJANI ROADLINES,Surat,Gujarat,India,1000000
18-Apr-19,ANJANI ROADLINES,Surat,Gujarat,India,1000000
07-Apr-23,ANTIQUE INDIA PRIVATE LIMITED,New Delhi,Delhi,India,10000000
12-Oct-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
12-Oct-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
12-Oct-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
12-Oct-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
12-Oct-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
12-Oct-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
12-Oct-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
12-Oct-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
12-Oct-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
12-Oct-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
12-Oct-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
12-Oct-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
12-Oct-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
12-Oct-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
12-Oct-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
20-Nov-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
20-Nov-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
20-Nov-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
20-Nov-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
20-Nov-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
20-Nov-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
20-Nov-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
20-Nov-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
20-Nov-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
20-Nov-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
20-Nov-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
20-Nov-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
20-Nov-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
20-Nov-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
20-Nov-23,APARNA FARMS AND ESTATES LLP,Hyderabad,Telangana,India,10000000
15-Jan-20,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
15-Jan-20,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
15-Jan-20,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
15-Jan-20,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
15-Jan-20,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
15-Jan-20,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
15-Jan-20,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
15-Jan-20,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
15-Jan-20,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
15-Jan-20,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
10-Jan-22,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
10-Jan-22,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
10-Jan-22,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
10-Jan-22,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
10-Jan-22,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
10-Jan-22,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
10-Jan-22,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
10-Jan-22,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
10-Jan-22,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
10-Jan-22,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
12-Oct-23,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
12-Oct-23,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
12-Oct-23,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
12-Oct-23,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
12-Oct-23,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
12-Oct-23,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
12-Oct-23,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
12-Oct-23,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
12-Oct-23,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
12-Oct-23,APCO INFRATECH PVT LTD  FORMERLY AP,Gurugram,Haryana,India,10000000
08-Nov-23,APL HEALTHCARE LIMITED,Hyderabad,Telangana,India,10000000
08-Nov-23,APL HEALTHCARE LIMITED,Hyderabad,Telangana,India,10000000
08-Nov-23,APL HEALTHCARE LIMITED,Hyderabad,Telangana,India,10000000
08-Nov-23,APL HEALTHCARE LIMITED,Hyderabad,Telangana,India,10000000
08-Nov-23,APL HEALTHCARE LIMITED,Hyderabad,Telangana,India,10000000
08-Nov-23,APL HEALTHCARE LIMITED,Hyderabad,Telangana,India,10000000
08-Nov-23,APL HEALTHCARE LIMITED,Hyderabad,Telangana,India,10000000
08-Nov-23,APL HEALTHCARE LIMITED,Hyderabad,Telangana,India,10000000
08-Nov-23,APL HEALTHCARE LIMITED,Hyderabad,Telangana,India,10000000
08-Nov-23,APL HEALTHCARE LIMITED,Hyderabad,Telangana,India,10000000
18-Apr-19,APOLLO TYRES LIMITED,Gurugram,Haryana,India,10000000
18-Apr-19,APOLLO TYRES LIMITED,Gurugram,Haryana,India,10000000
18-Apr-19,APOLLO TYRES LIMITED,Gurugram,Haryana,India,10000000
07-Jan-22,APOLLO VINTRADE PVT LTD,Kolkata,West Bengal,India,10000000
08-Jul-22,AQ SQUARE REALTORS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,AQ SQUARE REALTORS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,AQ SQUARE REALTORS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,AQ SQUARE REALTORS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,AQ SQUARE REALTORS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,AQ SQUARE REALTORS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,AQ SQUARE REALTORS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
08-Jul-22,AQ SQUARE REALTORS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
07-Jul-23,AQUA SPACE DEVELOPERS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
07-Jul-23,AQUA SPACE DEVELOPERS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
07-Jul-23,AQUA SPACE DEVELOPERS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
07-Jul-23,AQUA SPACE DEVELOPERS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
07-Jul-23,AQUA SPACE DEVELOPERS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
07-Jul-23,AQUA SPACE DEVELOPERS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
07-Jul-23,AQUA SPACE DEVELOPERS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
07-Jul-23,AQUA SPACE DEVELOPERS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
07-Jul-23,AQUA SPACE DEVELOPERS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
07-Jul-23,AQUA SPACE DEVELOPERS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
07-Jul-23,AQUA SPACE DEVELOPERS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
07-Jul-23,AQUA SPACE DEVELOPERS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
07-Jul-23,AQUA SPACE DEVELOPERS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
07-Jul-23,AQUA SPACE DEVELOPERS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
07-Jul-23,AQUA SPACE DEVELOPERS PRIVATE LIMITED,Hyderabad,Telangana,India,10000000
11-Nov-22,ARAVALI TECHNICAL SERVICES PVT LTD,Mumbai,Maharashtra,India,10000000
11-Nov-22,ARAVALI TECHNICAL SERVICES PVT LTD,Mumbai,Maharashtra,India,10000000
11-Nov-22,ARAVALI TECHNICAL SERVICES PVT LTD,Mumbai,Maharashtra,India,10000000
10-Oct-22,ARCEDGES BUILDING INDIA LLP,Ahmedabad,Gujarat,India,1000000
10-Oct-22,ARCEDGES BUILDING INDIA LLP,Ahmedabad,Gujarat,India,1000000
10-Oct-22,ARCEDGES BUILDING INDIA LLP,Ahmedabad,Gujarat,India,1000000
10-Oct-22,ARCEDGES BUILDING INDIA LLP,Ahmedabad,Gujarat,India,1000000
10-Oct-22,ARCEDGES BUILDING INDIA LLP,Ahmedabad,Gujarat,India,1000000
04-Oct-21,ARCHANA PROPERTIES  P LTD,Kolkata,West Bengal,India,1000000
04-Oct-21,ARCHANA PROPERTIES  P LTD,Kolkata,West Bengal,India,1000000
04-Oct-21,ARCHANA PROPERTIES  P LTD,Kolkata,West Bengal,India,1000000
04-Oct-21,ARCHANA PROPERTIES  P LTD,Kolkata,West Bengal,India,1000000
04-Oct-21,ARCHANA PROPERTIES  P LTD,Kolkata,West Bengal,India,1000000
04-Oct-21,ARCHANA PROPERTIES  P LTD,Kolkata,West Bengal,India,1000000
04-Oct-21,ARCHANA PROPERTIES  P LTD,Kolkata,West Bengal,India,1000000
04-Oct-21,ARCHANA PROPERTIES  P LTD,Kolkata,West Bengal,India,1000000
04-Oct-21,ARCHANA PROPERTIES  P LTD,Kolkata,West Bengal,India,1000000
23-Oct-20,ARDENT STEEL LIMITED,Raipur,Chhatisgarh,India,10000000
23-Oct-20,ARDENT STEEL LIMITED,Raipur,Chhatisgarh,India,10000000
23-Oct-20,ARDENT STEEL LIMITED,Raipur,Chhatisgarh,India,10000000
23-Oct-20,ARDENT STEEL LIMITED,Raipur,Chhatisgarh,India,10000000
12-Apr-19,ARIHANT ENTERPRISES,Kolkata,West Bengal,India,1000000
12-Apr-19,ARIHANT ENTERPRISES,Kolkata,West Bengal,India,1000000
12-Apr-19,ARIHANT ENTERPRISES,Kolkata,West Bengal,India,1000000
12-Apr-19,ARIHANT ENTERPRISES,Kolkata,West Bengal,India,1000000
11-Nov-22,ARIZONA GLOBAL SERVICES PVT LTD BR,New Delhi,Delhi,India,10000000
11-Nov-22,ARIZONA GLOBAL SERVICES PVT LTD BR,New Delhi,Delhi,India,10000000
11-Nov-22,ARIZONA GLOBAL SERVICES PVT LTD BR,New Delhi,Delhi,India,10000000
11-Nov-22,ARIZONA GLOBAL SERVICES PVT LTD BR,New Delhi,Delhi,India,10000000
11-Nov-22,ARIZONA GLOBAL SERVICES PVT LTD BR,New Delhi,Delhi,India,10000000
10-Oct-22,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Oct-22,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Oct-22,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Oct-22,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Oct-22,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Oct-22,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Oct-22,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Oct-22,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Oct-22,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Oct-22,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
24-Jan-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
24-Jan-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,10000000
24-Jan-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
24-Jan-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
24-Jan-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
24-Jan-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
11-Apr-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
11-Apr-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
11-Apr-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
11-Apr-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
11-Apr-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
11-Apr-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
11-Apr-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
11-Apr-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
11-Apr-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
11-Apr-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Jul-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Jul-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Jul-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Jul-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Jul-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Jul-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Jul-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Jul-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Jul-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Jul-23,ARROW PROJECTS PVT LTD,Kolkata,West Bengal,India,1000000
10-Apr-23,ARS COATED STEEL,Tiruvallur,Tamil Nadu,India,10000000
10-Nov-22,ARVIND BEAUTY BRANDS RETAIL PVT LTD,Mumbai,Maharashtra,India,10000000
10-Nov-22,ARVIND BEAUTY BRANDS RETAIL PVT LTD,Mumbai,Maharashtra,India,10000000
10-Nov-22,ARVIND BEAUTY BRANDS RETAIL PVT LTD,Mumbai,Maharashtra,India,10000000
10-Nov-22,ARVIND LIMITED,Ahmedabad,Gujarat,India,10000000
10-Nov-22,ARVIND LIMITED,Ahmedabad,Gujarat,India,10000000
10-Nov-22,ARVIND LIMITED,Ahmedabad,Gujarat,India,10000000
10-Nov-22,ARVIND LIMITED,Ahmedabad,Gujarat,India,10000000
10-Nov-22,ARVIND LIMITED,Ahmedabad,Gujarat,India,10000000
10-Nov-22,ARVIND LIMITED,Ahmedabad,Gujarat,India,10000000
14-Nov-22,ARVIND LIMITED,Ahmedabad,Gujarat,India,10000000
14-Nov-22,ARVIND LIMITED,Ahmedabad,Gujarat,India,10000000
14-Nov-22,ARVIND LIMITED,Ahmedabad,Gujarat,India,10000000
11-Jul-23,ASHOKA  MUDHOL NIPANI ROADS LIMITED,New Delhi,Delhi,India,10000000
11-Jul-23,ASHOKA  MUDHOL NIPANI ROADS LIMITED,New Delhi,Delhi,India,10000000
11-Jul-23,ASHOKA  MUDHOL NIPANI ROADS LIMITED,New Delhi,Delhi,India,10000000
11-Jul-23,ASHOKA  MUDHOL NIPANI ROADS LIMITED,New Delhi,Delhi,India,10000000
11-Jul-23,ASHOKA  MUDHOL NIPANI ROADS LIMITED,New Delhi,Delhi,India,10000000
10-Oct-23,ASHOKA BAGEWADI SAUNDATTI ROAD LIMITED,New Delhi,Delhi,India,10000000
10-Oct-23,ASHOKA BAGEWADI SAUNDATTI ROAD LIMITED,New Delhi,Delhi,India,10000000
10-Oct-23,ASHOKA BAGEWADI SAUNDATTI ROAD LIMITED,New Delhi,Delhi,India,10000000
10-Oct-23,ASHOKA BAGEWADI SAUNDATTI ROAD LIMITED,New Delhi,Delhi,India,10000000
11-Jan-24,ASHOKA DEVELOPERS,Hyderabad,Telangana,India,10000000
11-Oct-23,ASHOKA HUNGUND TALIKOT ROAD LTD,New Delhi,Delhi,India,1000000
11-Oct-23,ASHOKA HUNGUND TALIKOT ROAD LTD,New Delhi,Delhi,India,10000000
11-Oct-23,ASHOKA HUNGUND TALIKOT ROAD LTD,New Delhi,Delhi,India,1000000
11-Oct-23,ASHOKA HUNGUND TALIKOT ROAD LTD,New Delhi,Delhi,India,1000000
11-Oct-23,ASHOKA HUNGUND TALIKOT ROAD LTD,New Delhi,Delhi,India,1000000
11-Oct-23,ASHOKA HUNGUND TALIKOT ROAD LTD,New Delhi,Delhi,India,10000000
11-Oct-23,ASHOKA HUNGUND TALIKOT ROAD LTD,New Delhi,Delhi,India,10000000
11-Oct-23,ASHOKA HUNGUND TALIKOT ROAD LTD,New Delhi,Delhi,India,1000000
11-Oct-23,ASHOKA HUNGUND TALIKOT ROAD LTD,New Delhi,Delhi,India,10000000
10-Apr-23,ASIAN AGRI GENETICS LIMITED,Hyderabad,Telangana,India,1000000
10-Apr-23,ASIAN AGRI GENETICS LIMITED,Hyderabad,Telangana,India,1000000
10-Apr-23,ASIAN AGRI GENETICS LIMITED,Hyderabad,Telangana,India,10000000
10-Apr-23,ASIAN AGRI GENETICS LIMITED,Hyderabad,Telangana,India,1000000
10-Apr-23,ASIAN AGRI GENETICS LIMITED,Hyderabad,Telangana,India,10000000
10-Apr-23,ASIAN AGRI GENETICS LIMITED,Hyderabad,Telangana,India,10000000
10-Apr-23,ASIAN AGRI GENETICS LIMITED,Hyderabad,Telangana,India,10000000
10-Apr-23,ASIAN AGRI GENETICS LIMITED,Hyderabad,Telangana,India,1000000
10-Apr-23,ASIAN AGRI GENETICS LIMITED,Hyderabad,Telangana,India,1000000
07-Oct-22,ASIAN TRADING CORPORATION LIMITED,Ludhiana,Punjab,India,10000000
07-Oct-22,ASIAN TRADING CORPORATION LIMITED,Ludhiana,Punjab,India,10000000
07-Oct-22,ASIAN TRADING CORPORATION LIMITED,Ludhiana,Punjab,India,10000000
07-Oct-22,ASIAN TRADING CORPORATION LIMITED,Ludhiana,Punjab,India,10000000
07-Oct-22,ASIAN TRADING CORPORATION LIMITED,Ludhiana,Punjab,India,10000000
04-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
04-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
04-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
04-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
04-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
04-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
04-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
04-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
04-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
04-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
04-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
04-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
04-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
04-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
04-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
04-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
05-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
05-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
05-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
05-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
05-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,1000000
05-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
05-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
08-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
11-Jan-24,ASISH FINANCE PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
12-Apr-23,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
12-Apr-23,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
12-Apr-23,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
12-Apr-23,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
12-Apr-23,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
12-Apr-23,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
07-Jul-23,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
07-Jul-23,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
07-Jul-23,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
10-Oct-23,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
10-Oct-23,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
10-Oct-23,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
10-Oct-23,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
10-Oct-23,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
10-Oct-23,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
10-Jan-24,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
10-Jan-24,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
10-Jan-24,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
10-Jan-24,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
10-Jan-24,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
10-Jan-24,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
10-Jan-24,ASKUS LOGISTICS PRIVATE LIMITED,Kolkata,West Bengal,India,10000000
10-Oct-23,ASSOCIATED ALCOHOLS  BREWERIES LIMITED,Indore,Madhya Pradesh,India,10000000
